0,Id,Sentiment,Tweet
2695,1248835187569389573,0.0,
2696,1248835188790120450,-0.5,Câmbio desligo 😣🤦🏼‍♂️
2697,1248835190664892416,0.0,@Danirates_ @premierleague Before corona...fam
2698,1248835190773841922,1.0,
2699,1248835192355258368,0.0,"RT @HIKARUbluerose: ‧✧̣̇‧゜‧✧̣̇‧Thank  you as always‧✧̣̇‧。‧✧̣̇‧

　💗💠💗💠💗💠💗💠💗💠💗💠
　　
　🔱⚜️Don't come over corona⚜️🔱

　　　　　　　🌹🎼光(HIKARU)🎼🌹 https:…"
2700,1248835192531431425,0.0,
2701,1248835193378451457,0.8,@tsumand0128 🍓すっぱかったの⁉️😅朝にもってこいだったね☺️🤩🙌
2702,1248835196566122497,0.0,
2703,1248835196876718081,-0.125,"RT @maggieNYT: “Asian Americans—whether you’re second-, third-, or fourth-generation, will always be viewed as foreigners,” Locke told me t…"
2704,1248835198558617600,0.130952380952381,"RT @EvaKBartlett: There are many voices posing critical questions &amp; doing research that will largely not be seen in MSM, or in supposed alt…"
2705,1248835199577673729,0.333333333333333,@AmazonHelp 配達はAmazonさんではありませんでした。まだ問い合わせはしてません。これからしようかと思っていたところです。どちらに連絡すれば良いですか？
2706,1248835200353816576,0.0,"RT @WayneDupreeShow: Just like the last time she tried to screw over Americans with the Corona relief bill, Pelosi is at it again - this ti…"
2707,1248835200508977152,0.0,"RT @khamenei_ir: All of this participation in the fight against #Corona are signs of the roots of #IslamicCulture in ppl.
In contrast, #Wes…"
2708,1248835201515618305,-0.25,
2709,1248835201846788096,0.35,"RT @muglikar_: I hope govt comes with something innovative and allows resumption of economic activities.

https://t.co/ZOQbJ2SsqK"
2710,1248835202249613317,0.0,
2711,1248835202274615297,0.2,
2712,1248835202824232960,0.0,RT @AmericaNowFirst: Is this corona virus the SCARE - to get us to WANT the VACCINE which will insert a chip in everyone in the world - use…
2713,1248835205315670016,0.0,"@deespeak @RichaChadha @Network18Group If tiger can get corona, cat can also."
2714,1248835206380785664,-0.00545454545454546,RT @KyaUkhaadLega: NEW: Pakistan reports no Corona cases in the last 24 hours. PM says new testing strategy of testing only negative patien…
2715,1248835207182114819,0.2,
2716,1248835209757327361,0.0,
2717,1248835210315063298,0.6,
2718,1248835210705330177,0.0,
2719,1248835213351772162,0.5,
2720,1248835213397905409,0.0,RT @smoky3104: 【悲報】パチンカス。茨城へ移動 https://t.co/rRamuAiZhb
2721,1248835213418889217,-0.075,
2722,1248835214039609344,0.0,Obeying Lockdown is ultimate weapon to overcome corona. Lockdown is lockdown not holidays
2723,1248835214689763333,0.0,
2724,1248835216593924097,-0.5,
2725,1248835220100374528,0.0,RT @badbitchkylaaa: this lil corona break got people actin out
2726,1248835220670832640,0.0,"RT @desh_bhkt: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.
#IndiaFigh…"
2727,1248835224533753857,0.116666666666667,im so tired but xichen will not let me rest
2728,1248835224714297344,0.0,You can’t make this stuff up https://t.co/ZuxC62fAum
2729,1248835226018725888,0.0,RT @nicksonr_: corona has proven to me that i can be locked in my house with nothing to do but homework and still not do homework
2730,1248835226647724032,0.2,RT @amitmalviya: Real Corona Warriors of Bhilwara...
2731,1248835226706612225,0.0,"Morning!.

Edward Hartwig. Spring https://t.co/g7lzkTGNil"
2732,1248835227314774016,0.0,It’s corona time 🦠 https://t.co/ZqOITeLT3O
2733,1248835228056965121,-0.6,
2734,1248835229638430722,0.0,
2735,1248835230393233408,0.0,RT @jaboukie: the reason corona wasn’t discovered earlier in the US
2736,1248835230770712578,0.5,
2737,1248835231802634241,-0.14,
2738,1248835233346203648,-0.5,RT @CaptainRao2: @bonface_khaondo @MigunaMiguna I would rather die with corona than dying in the hands of this silly uneducated people weny…
2739,1248835233891225601,0.0,"RT @jek___: cara menyikapi yang katanya indigo adalah dengan mengarahkan agar lebih taqarrub pada Allah

kalo masih dalam batas wajar seper…"
2740,1248835234172407808,0.0,
2741,1248835234503831552,-0.3,RT @dane_gancas: I don’t think corona cares about our mental health. How selfish
2742,1248835234331680768,-0.275,"#IndiaFightsCorona:
🔹Corona Fact - 6
📍What are the few common myths❓

➖ Does the disease spread through food especi… https://t.co/2Us8VpZNZM"
2743,1248835235158032385,0.0,
2744,1248835236244459525,0.025,
2745,1248835236298809345,0.0,
2746,1248835236575752194,0.0,
2747,1248835240283344896,0.7,im training a good virus that can fight the corona virus
2748,1248835240484671490,0.0,
2749,1248835241113837568,-0.4,"RT @johnaustin47: Today, 10-04-2020 around 1:00 PM. Homes of Poor Hindus, cattle &amp; everything withing was Burnt in Village Saeed Abad, Link…"
2750,1248835241801846784,0.0,trying on my prom dress at 12 am of what was supposed to be my senior prom day. last pic for my babe corona. becaus… https://t.co/wfwBmgTFOP
2751,1248835244528001024,-0.075,
2752,1248835246067507200,-0.108333333333333,RT @RetroSempai: Bro the corona virus took someone I knew personally and that I saw the other day. This shit is no joke man. What the actua…
2753,1248835246348361728,0.25,@SkyNews The first corona zombie
2754,1248835245849423873,0.145454545454545,RT @SkyeAsiyanbi: I will never ever ever in my life take getting a pedicure for granted ever tf again.
2755,1248835247325634560,0.0,Minat!!! @Zamaeraaa https://t.co/gIse0Oz8Wq
2756,1248835248047009792,-0.078125,"@Abdulka06460548 Yes, the government should do that to stop further spread of Corona !
Radical Muslims don't unders… https://t.co/y8q5IDP6Dz"
2757,1248835248671952897,0.0333333333333333,
2758,1248835248827142144,-0.2,"@narendramodi Sir, my daughter is delivered a baby and in a hospital in Kuwait. Since son in law is in abbasiyah an… https://t.co/vaujptC6Aw"
2759,1248835249351593990,0.0,
2760,1248835249724776450,0.7,@Jashinchan12247 やっほ
2761,1248835250462928896,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
2762,1248835250559553536,-0.4,
2763,1248835250949484544,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
2764,1248835251813494784,0.0,"RT @vyassharad: @MariyaS87 You nailed it. No sarcasm. 
Consider PMCares reached 6000 cr+ in 3 days. I am seeing 1 cr. from muslims after so…"
2765,1248835255626117120,0.0,"RT @OnlineRajan__: Israeli Actress, Moran Atias, volunteered to work in a hospital treating Corona Patients.

But where are the Bollywoodia…"
2766,1248835256788156418,0.0,
2767,1248835257182212099,0.0,
2768,1248835258323099648,0.0,
2769,1248835261217173504,-0.1,⁦@PMOIndia⁩ ...the destruction this corona virus has brought about should give ample reason to netizens in assessin… https://t.co/uoaNgF4FAZ
2770,1248835261825310721,0.0,
2771,1248835264400592896,-0.155555555555556,RT @republic: Lockdown Diaries: Startups Vs Covid-19's rap 'Knock Down Corona' is here to make your day https://t.co/35Q8Uc7tRV
2772,1248835264929099778,-0.390625,
2773,1248835267248545792,0.2,RT @amitmalviya: Real Corona Warriors of Bhilwara...
2774,1248835267609280512,-0.35,"RT @dremtee: Today it is a sad day, for Corona Virus has killed 100000 people around the world and is not showing any signs of tiring  out."
2775,1248835267680755714,0.0,
2776,1248835268196499457,0.0,
2777,1248835270352437248,0.166666666666667,"RT @TalatHussain12: Corona patient issues video, says he and his family were twice cleared by Islamabad and Rawalpindi’s main Corona centre…"
2778,1248835270947962883,0.478333333333333,
2779,1248835271358967811,0.0,
2780,1248835272399138817,-1.0,
2781,1248835273464700928,1.0,"This Easter weekend was supposed to be one of the greatest ever, Corona tell me hush yc"
2782,1248835275234488321,-0.272727272727273,
2783,1248835276459442177,-0.1,
2784,1248835277545713664,0.0,@amberrecklezz In these corona times ?!😂😂😂
2785,1248835277994496000,0.0,If I ever got corona I don’t think I would survive
2786,1248835278547980289,0.0,
2787,1248835278774525952,-0.00545454545454546,RT @KyaUkhaadLega: NEW: Pakistan reports no Corona cases in the last 24 hours. PM says new testing strategy of testing only negative patien…
2788,1248835279034527745,0.7,
2789,1248835280444030978,0.0,السلام عليكم و رحمة الله و بركاته أما بعد : أنا زعلانه بس ما يهمكم لذلك مع السلامه
2790,1248835280955535360,0.3,"🙄🙄
At first, the trump's prediction has to be proved true. https://t.co/MO50oNNLz3"
2791,1248835281828052993,0.136363636363636,
2792,1248835284352913408,0.277777777777778,
2793,1248835284852076544,-0.1,"S C too fast losing its tag as a piller of democracy.
It's recent lame duck judgements n Quid pro quo to the retire… https://t.co/yQLXa81vt3"
2794,1248835286252961792,0.5,
2795,1248835286328659968,0.1375,Rajasthan govt. Ban the photography during the food distribution so that once CORONA gets over they are free to tak… https://t.co/jtzvoNosJq
2796,1248835287574142981,0.0,
2797,1248835288744341505,-0.25,
2798,1248835289998487553,0.35,
2799,1248835291043037185,0.0,
2800,1248835291453915139,0.0,
2801,1248835293299585024,0.0,Corona Virus is being politicalized. https://t.co/hhVCT3aQ8z
2802,1248835293672808449,-0.5,
2803,1248835294096494597,-0.2,
2804,1248835294205444096,0.0,"RT @AamAadmiParty: Arvind Kejriwal's operation S.H.I.E.L.D. to stop #Corona

S - Sealing of affected areas
H - Home Quarantine
I  - Isolati…"
2805,1248835298097692677,0.0,
2806,1248835298521272320,0.0,RT @NikhilZanvar: BPCL dealer M/s Sainath Filling Station Jaunpur donates 1 lac in fight against corona.  #HarEkKaamDeshKeNaam @singharunbp…
2807,1248835299485995009,0.0,
2808,1248835299360124931,-0.3,
2809,1248835303441182720,0.0,"RT @Parul53709603: With the inspiration of Saint Dr. @Gurmeetramrahim Ji ,Dera Sacha Sauda has established  Food bank, the #BankThatCareFor…"
2810,1248835304095539202,0.5,"RT @semic_design: [레디메이드 표지]
우리는 그림자 속에서 무엇을 보는가
A5 / 2.5
info: https://t.co/63aTJ451pp https://t.co/kY3ihoAKCs"
2811,1248835304167018496,0.0,@BotBroker @HiKevin98 @BotBroker @Cybersole Help!!! To save me and the family from the Corona lay-off...
2812,1248835304443830272,0.227272727272727,"RT @LiveLif06643756: Rihanna father Tested Positive for Coronavirus “I Thought I Was Going 2 Die”
#rihanna #Donaldfenty #celebritynews…"
2813,1248835304812736514,-0.166666666666667,
2814,1248835305215528960,-0.375,"RT @sslimnene: tattoos, piercings, parties with friends, late night vibes and dates 😩 come on corona !"
2815,1248835305974743040,-0.1875,"RT @PeskyScot: Anyone got that clip of Prince William being recorded in conversation, saying ""this Corona thing is a little hyped""?"
2816,1248835310043172870,0.0,
2817,1248835311653666816,0.0333333333333333,Self-Publishing in the Time of Corona | Books Go Social https://t.co/FMHIHFgfIA https://t.co/ZO2iClMWoe
2818,1248835312614342656,-0.116666666666667,
2819,1248835314241724417,0.0,墨尔本产课都停了，孕妈别慌，本周日中文助产士免费线上答疑 https://t.co/7Li4a6LymE https://t.co/gFd4zW4U2L
2820,1248835314975719424,-0.25,"RT @DonteMacc: One of my family members just passed from this Corona virus shit... 

STAY YALL ASS INSIDE!"
2821,1248835315172872192,0.0,"RT @TheKeralaPolice: Corona war .. 
we shall overcome.. https://t.co/aYldQaHNYe"
2822,1248835315374141440,0.0,RT @nicksonr_: corona has proven to me that i can be locked in my house with nothing to do but homework and still not do homework
2823,1248835316057694208,-0.0375,
2824,1248835317471346688,0.0,RT @Sexfire911: cautious sex against Corona https://t.co/UzPqA1I7Vx
2825,1248835317861359618,0.0,
2826,1248835319056740356,0.25,
2827,1248835319983726592,0.166666666666667,"RT @TalatHussain12: Corona patient issues video, says he and his family were twice cleared by Islamabad and Rawalpindi’s main Corona centre…"
2828,1248835319996338176,0.2,After i got out the hospital i supposed to had a follow up and corona hit and tonight i need my meds 😩 I’m in pain.… https://t.co/Cu7E795J4O
2829,1248835320612892673,0.125,
2830,1248835321804046341,0.163636363636364,
2831,1248835322693046277,1.0,
2832,1248835323263500289,-0.0625,"一部を除き
汚い事してでも金儲けしたいクズが国会議員になるのでは？
国会議員が儲かる商売になってるのが全て。 https://t.co/i3hRszNggF"
2833,1248835324324859905,0.25,
2834,1248835323926155266,0.5,
2835,1248835325272543232,0.2,RT @amitmalviya: Real Corona Warriors of Bhilwara... https://t.co/rigSXg3TOA
2836,1248835326233030656,0.1,
2837,1248835326774145024,0.0,We could be getting content like this almost every night but ms corona had to ruin everything 😔 https://t.co/F2SXtPeFCy
2838,1248835327331991554,0.25,
2839,1248835327453732871,0.0,
2840,1248835328565116928,0.233333333333333,"China and WHO misled the world. The especial bonding you have world over chiefs, is it not possible to make China s… https://t.co/chYnIvcKU0"
2841,1248835329001279488,0.5,"RT @BDUTT: ""More than 50% of Telangana cases linked to the Tablighi Jamaat"" says @KTRTRS ""but that cannot translate into the phobia of a co…"
2842,1248835328879644673,0.0,
2843,1248835329743716353,0.1,
2844,1248835329869492224,0.4,
2845,1248835330469330944,0.0,@TheGioKelly @iwannagotoitaly @jin_yuugami @JeffreeStar My dog is named Corona not bc of the virus we’ve had her fo… https://t.co/2dEQ5gaqo2
2846,1248835332264476673,0.2,
2847,1248835332688113665,0.5,
2848,1248835333472391168,-0.1625,"RT @BabliKa61069787: Eating meat is a heinous sin.
It increases the risk of cancer and other deadly diseases. Like the corona virus came fr…"
2849,1248835333304864768,0.0,
2850,1248835333632012289,0.0,
2851,1248835333505970178,0.444444444444445,
2852,1248835333896077312,0.0,@narendramodi @PMOIndia  Sir as an Indian citizen I request you to plz increase the time duration of Lockdown. It's… https://t.co/3AUCda5hYv
2853,1248835334168870912,0.163636363636364,"RT @IftikharFirdous: The 1st Corona Positive case in Khyber Pakhtunkhwa’s largest hospital, 47 years old from District Karak with a travel…"
2854,1248835334529409024,0.0,RT @UN1TY_Official: UN1TY - #DiRumahAja (Corona COVID19 Charity) #SamaSaya #SafeHands https://t.co/bPKeOizSK0 via @YouTube
2855,1248835334579744768,0.5,"RT @BJP4India: Download Aarogya Setu App and build a firewall around you against the Corona Virus!

Keep yourself safe, make India safer.…"
2856,1248835334906904582,-0.333333333333333,
2857,1248835336249184257,0.0,
2858,1248835337960513536,0.0833333333333333,"Yo if one more practice, tournament, or camp gets canceled or postponed corona gone have some serious problems."
2859,1248835338358755328,0.175,"Listen to advice when it is given and consider how it will affect people in the long term. 

The Kingdom is made of… https://t.co/bHWpYfuOAi"
2860,1248835339147333632,0.1875,"RT @putsala_rao: @UN @UNODC #MakeHomeSafe4Men
As many people are staying home due to epidemic #corona attack
Men needs now protection from…"
2861,1248835340262985729,0.0,
2862,1248835340409999362,-0.333333333333333,
2863,1248835341047312386,-0.5,
2864,1248835341114437632,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
2865,1248835341584191488,1.0,"RT @narendramodi: Great! 

Need maximum number of people to have Aarogya Setu on their phones. Let’s keep urging citizens to download the A…"
2866,1248835342574030848,0.0386363636363636,
2867,1248835343056584704,0.35,I LOVE STAN TWITTER. thanks for keeping me laughing during this damn corona virus 💓
2868,1248835343203405825,0.163636363636364,
2869,1248835344092536832,-0.466666666666667,"RT @UNNTV1: This is how Chinese corrupted companies are killing the world.

Bad governments, bad companies of your country are complicit in…"
2870,1248835344415350784,0.2,"RT @Being_Humor: How much Sonia Gandhi, Priyank Vadra, Robert Vadra and Rahul Gandhi have donated to fight Corona Virus ?"
2871,1248835345187098624,0.1,"RT @Supriya23bh: Spotted people 👇🏼 from Bangla Sahib Gurudwara, #Delhi, distributing food articles to people near Krishi Bhawan... #Corona…"
2872,1248835345707339776,-0.4375,
2873,1248835346978103297,-0.2,RT @Mandy_Mac001: Getting feline frisky on this #FriskyFriday! Sending full video to my onlyfans subscribers! RT Follow and Subscribe! http…
2874,1248835347628384257,-0.55,
2875,1248835349066866688,-0.0222222222222222,"RT @idesibanda: @UtkarshSingh_ This one more horrifying.. from bihar

A pregnant migrant lady raped in Corona isolation ward... By any susp…"
2876,1248835349272334336,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
2877,1248835349830197248,0.212121212121212,"RT @GinoKusa: @CNN If you live in #texas, the Governor will get you or a loved one killed.  The Corona Virus has already proved that."
2878,1248835350316953607,0.25,
2879,1248835351113695232,0.2,RT @RadevaElena: @philgrahambiz @pitdesi Prob productivity decline does not have much to do with WFH but with the stress people are going t…
2880,1248835351055151105,0.284090909090909,
2881,1248835352355155968,0.45,"@GladysB WHERE TRUMP FAILED-GLADYS STOMPED HOME WITH GREAT SUCCESSES!!!
A Leaders character &amp; ability are not measu… https://t.co/de8wkut9Wd"
2882,1248835353659744256,0.0,Media consumption during Corona... https://t.co/F2ug0n6fJO
2883,1248835353571663872,0.325,
2884,1248835354167332864,0.0,"Uh oh, they found the Corona Virus https://t.co/Z93fWcq8hV"
2885,1248835354334912513,0.0,
2886,1248835354553171968,0.0,@KuriaFacts @charllytd @RichLowry @DrTedros He covered up three different cholera outbreaks in Ethiopia. Criticized… https://t.co/NMaY8iaDnt
2887,1248835355039551488,-0.291666666666667,"RT @brettroberts: This is insane.

Corona virus deaths vs. other epidemics from day of first death... https://t.co/4eMJVUuLVk"
2888,1248835355484147713,-0.2,
2889,1248835356138577926,0.0,
2890,1248835356746829829,0.5,
2891,1248835357065351173,0.0,
2892,1248835360160772096,0.0,RT @ivivekbansal: Twitter locked our handle @friendsofrss for tweeting a video in which a jihadi was provoking the people to spread corona.…
2893,1248835361255485440,1.0,"RT @Ankita_Shah8: Happy birthday ki jagah ""Go Corona Go"" gaaya hoga !! https://t.co/ST26Se9943"
2894,1248835362732093441,0.416666666666667,
2895,1248835365793718272,0.0,"RT @afreenusman1: Is this why the number of Jamaat pts is increasing? A cancer pt who has been bed ridden is passed off as a TJ member, die…"
2896,1248835366552924160,-0.125,"RT @Real_Sihan: #GodMorningSaturday
Stop the tobacco and other intoxicants because these are also corona virus. https://t.co/4u1xOOrfNh"
2897,1248835366808772608,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
2898,1248835366196400128,0.5,"WhatsApp has over 5 Billion Downloads on Play Store🔥
.
.
Hashtags Love❤
#businessnews #indiannews #qurantine… https://t.co/UuRQuOBnbe"
2899,1248835368566300673,0.0,
2900,1248835370227314689,0.0,
2901,1248835370835468288,0.0,RT @nightsxlong: We could be getting content like this almost every night but ms corona had to ruin everything 😔 https://t.co/F2SXtPeFCy
2902,1248835370982289409,0.5,
2903,1248835371388948480,0.0,"RT @ANI: Chandni Mahal is one of the 30 areas which have been declared containment zones, in Delhi. #Coronavirus"
2904,1248835372068421636,0.6,
2905,1248835372315901952,0.0,"RT @saahilmenghani: 👉Rajasthan govt bans photography during distribution of food to needy. CM says, ""This should not be made a medium of pu…"
2906,1248835373180030978,0.0,
2907,1248835374194946049,0.107142857142857,
2908,1248835374379491328,-0.2,
2909,1248835374484357122,0.0,
2910,1248835374539046913,0.13125,
2911,1248835375512145921,0.1,
2912,1248835376480841729,0.0,
2913,1248835376917053440,0.0,Corona virus death toll crosses over 1 lakh . China is proving to be enemy of humanity.
2914,1248835376841519108,0.2,
2915,1248835376925425664,0.0,RT @jaboukie: the reason corona wasn’t discovered earlier in the US
2916,1248835378175344640,0.0,"RT @amitmalviya: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The num…"
2917,1248835378976440320,0.45,"RT @IIFLMarkets: Love for work in the times of Corona. 
Read the full blog to know more: https://t.co/uc5A95tT89 https://t.co/bQXuBLTbZV"
2918,1248835379677069314,-0.15,
2919,1248835380989718528,-0.125,"Victory Parade ---&gt; A man who helped defeat tyranny 75-years ago -- just won the battle of his life.
This World War… https://t.co/ZnU6vyrrC7"
2920,1248835381513957382,0.2,
2921,1248835383653052417,0.2,RT @Hachitainu0455: リノchangすき　#アズールレーン https://t.co/49xNOFVjdg
2922,1248835383909142531,0.0,
2923,1248835387004346369,0.2,
2924,1248835387751047168,0.0,"RT @theIMEU: “The coronavirus pandemic has been the biggest gift to Netanyahu,” Palestinian political analyst @dianabuttu says. ""If there’s…"
2925,1248835387776090117,0.0,
2926,1248835389436997635,0.0,
2927,1248835389848092673,0.0,
2928,1248835390037004293,-0.291666666666667,
2929,1248835390842130433,0.5,
2930,1248835391127420929,0.325454545454545,
2931,1248835391546953728,-0.208357007575758,
2932,1248835392389906432,0.0805555555555556,"RT @sharmanagendar: @MEAIndia should come clean and make public the basis on which it informed the foreign media that but for the lockdown,…"
2933,1248835392553603072,0.0,"RT @KhaledBeydoun: Couple in #India names newborn twins Corona and Covid 

You can’t make this stuff up https://t.co/hUPo6g3myr"
2934,1248835394843467776,0.3,
2935,1248835397146349569,0.3,@vivishit Que lcoura de twit
2936,1248835397246910465,0.0,
2937,1248835398396022784,0.25,"RT @rnbhaskar1: India is under #lockdown. That affects #commoditymarkets as well, especially for precious metals. This is because without d…"
2938,1248835399402819587,0.0,
2939,1248835400501608448,0.2,RT @amitmalviya: Real Corona Warriors of Bhilwara...
2940,1248835400950411265,-0.4,
2941,1248835401705381888,0.0,
2942,1248835401923600384,0.0,
2943,1248835401604710402,0.0,
2944,1248835402678423552,-0.00545454545454546,RT @KyaUkhaadLega: NEW: Pakistan reports no Corona cases in the last 24 hours. PM says new testing strategy of testing only negative patien…
2945,1248835403416612870,-0.00685185185185186,
2946,1248835403555033088,0.1,RT @michellemalkin: Translation: Gates wants to foist a corona vaccine on  entire world knowing it will have deleterious side effects on mi…
2947,1248835405492842496,0.0,"RT @FeignShourie: What is the task this Sunday? 

I have one idea for @narendramodi ji:

Please keep quiet and let state governments handle…"
2948,1248835408479154182,0.0,
2949,1248835408735002624,-0.5,RT @Shehzad_Ind: It is highly unfair.. criminally unfair.. suits some though.. the silence .. secular liberal silence &amp; silence in the medi…
2950,1248835411964649472,0.0,
2951,1248835415823593472,-0.5,
2952,1248835416389758976,0.0,"@kaliotamunokuro People are saying gorilla, one slap na to sleep till corona end"
2953,1248835417417207808,0.41041666666666700,"RT @ShashiTharoor: Stay safe &amp; stay strong @indophilia! People like you are keeping sufferers alive, &amp; the world needs you to stay safe &amp; w…"
2954,1248835419267104768,0.0,RT @sharmanagendar: Similarly with PGI Chandigarh having denied the claim made by Punjab CM @capt_amarinder that according to a PGI study 5…
2955,1248835420042842112,0.0,"@LivPosting damn, is this corona?"
2956,1248835422194749442,0.0,
2957,1248835422983094272,0.2,
2958,1248835423054344194,-0.208333333333333,
2959,1248835423796854785,0.0333333333333333,
2960,1248835424446865408,0.390625,"@Netflix_PH watching streetfood asia makes me want to travel all over asia after the corona crisis, really i do!!!"
2961,1248835424623243264,0.163636363636364,"RT @IftikharFirdous: The 1st Corona Positive case in Khyber Pakhtunkhwa’s largest hospital, 47 years old from District Karak with a travel…"
2962,1248835425176883200,0.284090909090909,@JoeBiden Biden's adviser Larry Rasky tested positive for Corona after he died. Sign so he gets tested!… https://t.co/eFDpwAbmnE
2963,1248835425327693824,-0.5,RT @Shehzad_Ind: It is highly unfair.. criminally unfair.. suits some though.. the silence .. secular liberal silence &amp; silence in the medi…
2964,1248835426812452864,0.0,RT @missionkaali: A man preaching Xtianity in a village called 'vella kovil' tamilnadu was caught by hindus. When interrogated it is found…
2965,1248835429048160256,-0.4166666666666670,"RT @stonebwoyb: The Head Of College Of Physicians, Ghana. Professor Plange Rhule Has Passed Away From Corona virus. Serious Times indeed!…"
2966,1248835429362794498,-0.43095238095238100,"RT @fingykus: nem guindaste
 https://t.co/EvEE8oPBIF"
2967,1248835429496803329,-0.466666666666667,
2968,1248835430340005889,0.0,
2969,1248835430369210369,0.0,
2970,1248835432063717376,-0.2,RT @yogye: They demonized poor Hindoos trying to save their cattle and rationalised cattle smugglers and thieves. Regular L&amp; O incidents we…
2971,1248835432894193665,0.0,
2972,1248835433192214529,-0.15,
2973,1248835434647392264,0.0,
2974,1248835433888268288,0.333333333333333,"Acc to WHO, Mostly people who are corona effected are Non veg. So to stay safe from such harmful diseases,… https://t.co/4gMQa3Ihnb"
2975,1248835434811133952,0.295454545454545,"RT @pengmanmodel: This is the best time to get a new song from Wizkid.

That shit might stop Corona and save the world !"
2976,1248835435675226113,0.0,
2977,1248835438854488070,0.0,
2978,1248835439345029120,0.0142857142857143,
2979,1248835440662151169,0.8,
2980,1248835440540635139,0.0,
2981,1248835440741769216,0.0333333333333333,"5'S' rule to defeat corona virus 
1'S'-Social distancing 
2'S'-Safety PPE
3'S'-Sanitization
4'S'-Self isolation 
5'… https://t.co/tQq69p3XyR"
2982,1248835441387765760,-0.333333333333333,RT @waglenikhil: SC has asked @AnandTeltumbde to surrender in the time of #corona on 14th April. This is totally ridiculous. I condemn the…
2983,1248835441761169410,0.0,
2984,1248835442465619968,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
2985,1248835442981720064,0.1,They said fuk tha corona y’all to young to drink anyway you still got homework tf 😭 https://t.co/PxsRLD6yEN
2986,1248835444776853504,0.1,RT @amothann: My 89 year old mum has Corona Virus and is in a care home. She is about to be given an end of life injection when the doctor…
2987,1248835444986515456,0.0,"Corona virus, shit is getting real - 

Cardi B"
2988,1248835445128982529,0.0,
2989,1248835445175156737,-0.2,
2990,1248835445775097857,0.163636363636364,"Taurino nato, hehe https://t.co/A3Gt7JxPPz"
2991,1248835447259664387,0.0142857142857143,"RT @Crushon00620206: “ที่ผ่านมา ที่ทะเล ความรู้สึกตอนนั้นมันคืออะไรวะ”
“ความสัมพันธ์ตอนแรกจนถึงตอนนี้ มึงเคยคิดว่ามึงเสียใจมั้ยที่มันเกิด…"
2992,1248835447528099845,0.0,
2993,1248835447649783808,0.0,"RT @BJP4India: Salaam, a musical tribute to Corona Warriors fighting from the frontline to save our lives, courtesy @_MohitChauhan. #ThankY…"
2994,1248835447934947328,0.0,
2995,1248835450497896449,-0.425,
2996,1248835451323965441,0.0,
2997,1248835451454132224,-0.2,RT @JavaughnSYW: me sending that “where’s all that shit you was talking during corona? 😏” text in 2023 https://t.co/p3Rrpv6Ctp
2998,1248835451840012294,0.0,
2999,1248835452569677824,0.0,
3000,1248835453643419648,0.41041666666666700,"RT @ShashiTharoor: Stay safe &amp; stay strong @indophilia! People like you are keeping sufferers alive, &amp; the world needs you to stay safe &amp; w…"
3001,1248835455228903425,-0.5,
3002,1248835456554409985,0.0,
3003,1248835456667697153,0.7,
3004,1248835457334427648,0.0,If they do a corona virus episode i will cry https://t.co/URGGH5syvf
3005,1248835457850511360,0.7,
3006,1248835457871421440,0.166666666666667,"RT @TalatHussain12: Corona patient issues video, says he and his family were twice cleared by Islamabad and Rawalpindi’s main Corona centre…"
3007,1248835458030764032,0.1,"RT @rk_thorpe: It’s 6:04 a.m. and — pandemic be damned — Robert Lidstone is out searching for people in need.

The moon, glowing and nearly…"
3008,1248835458307629057,0.0,
3009,1248835459058257925,0.5,
3010,1248835459536556033,0.0,
3011,1248835460236865536,0.0,"RT @arvindgunasekar: Lav Aggarwal, Joint Secy, MoHFW has just said that there is no such report from ICMR which says Corona infections woul…"
3012,1248835460392259585,0.0,
3013,1248835460970852353,0.0,"RT @Super_Saibai4: これはさすがに酷すぎだろおい……。
外出する事がまずいって状況の中、働いているのにちょっと…… https://t.co/fWq5qoXwbx"
3014,1248835460866031616,0.8,"Proud to be part of The Care Concert ❤️
Its Tonight 6pm onwards...
See you all 🙏 

#covid19 #coronavirus… https://t.co/QmzRgvDUjD"
3015,1248835461528711169,0.3,
3016,1248835461952479232,0.277777777777778,
3017,1248835462048788481,0.0,
3018,1248835463768616966,0.5,
3019,1248835465832058880,0.0,
3020,1248835465874006017,0.41041666666666700,RT @amiquesispuntog: 💜4 https://t.co/aOkqyfHV3Y
3021,1248835466012442627,0.2,
3022,1248835467300220929,0.0,RT @ADORE_PAKISTAN: https://t.co/dWXwtnnjis
